,TEAM_NAME,TEAM_ID,"(203083, 1628971)","(203083, 201933)","(203083, 1630561)","(203083, 201142)","(203083, 201988)","(203083, 201609)","(203083, 1627732)","(203083, 202681)","(203083, 203925)","(203083, 1630556)","(203083, 1630549)","(203083, 200746)","(203083, 1630560)","(203083, 203552)","(203083, 1629651)","(1628971, 201933)","(1628971, 1630561)","(1628971, 201142)","(1628971, 201988)","(1628971, 201609)","(1628971, 1627732)","(1628971, 202681)","(1628971, 203925)","(1628971, 1630556)","(1628971, 1630549)","(1628971, 200746)","(1628971, 1630560)","(1628971, 203552)","(1628971, 1629651)","(201933, 1630561)","(201933, 201142)","(201933, 201988)","(201933, 201609)","(201933, 1627732)","(201933, 202681)","(201933, 203925)","(201933, 1630556)","(201933, 1630549)","(201933, 200746)","(201933, 1630560)","(201933, 203552)","(201933, 1629651)","(1630561, 201142)","(1630561, 201988)","(1630561, 201609)","(1630561, 1627732)","(1630561, 202681)","(1630561, 203925)","(1630561, 1630556)","(1630561, 1630549)","(1630561, 200746)","(1630561, 1630560)","(1630561, 203552)","(1630561, 1629651)","(201142, 201988)","(201142, 201609)","(201142, 1627732)","(201142, 202681)","(201142, 203925)","(201142, 1630556)","(201142, 1630549)","(201142, 200746)","(201142, 1630560)","(201142, 203552)","(201142, 1629651)","(201988, 201609)","(201988, 1627732)","(201988, 202681)","(201988, 203925)","(201988, 1630556)","(201988, 1630549)","(201988, 200746)","(201988, 1630560)","(201988, 203552)","(201988, 1629651)","(201609, 1627732)","(201609, 202681)","(201609, 203925)","(201609, 1630556)","(201609, 1630549)","(201609, 200746)","(201609, 1630560)","(201609, 203552)","(201609, 1629651)","(1627732, 202681)","(1627732, 203925)","(1627732, 1630556)","(1627732, 1630549)","(1627732, 200746)","(1627732, 1630560)","(1627732, 203552)","(1627732, 1629651)","(202681, 203925)","(202681, 1630556)","(202681, 1630549)","(202681, 200746)","(202681, 1630560)","(202681, 203552)","(202681, 1629651)","(203925, 1630556)","(203925, 1630549)","(203925, 200746)","(203925, 1630560)","(203925, 203552)","(203925, 1629651)","(1630556, 1630549)","(1630556, 200746)","(1630556, 1630560)","(1630556, 203552)","(1630556, 1629651)","(1630549, 200746)","(1630549, 1630560)","(1630549, 203552)","(1630549, 1629651)","(200746, 1630560)","(200746, 203552)","(200746, 1629651)","(1630560, 203552)","(1630560, 1629651)","(203552, 1629651)"
36,BKN,1610612751,20,0,0,23,10,21,0,0,0,9,0,0,0,0,0,0,0,31,10,24,0,0,0,17,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,0,0,0,12,0,0,0,0,19,18,0,0,0,7,0,0,3,0,21,0,0,0,10,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0
37,BKN,1610612751,12,0,0,19,4,13,0,0,0,0,0,0,14,26,0,0,0,36,6,19,0,0,0,0,0,0,4,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,0,0,0,6,0,0,2,39,19,2,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,10,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,15
38,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,45,16,12,0,0,0,12,0,0,2,2,25,0,19,18,6,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,0,0,0,13,0,0,8,11,34,15,0,0,0,2,0,0,9,2,6,0,0,0,3,0,0,8,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2,2
39,BKN,1610612751,27,0,0,34,2,0,0,36,0,11,0,0,4,0,0,0,0,38,4,0,0,42,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,50,0,17,0,0,7,0,9,0,0,16,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,14,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,BKN,1610612751,10,0,0,16,2,4,0,19,0,0,0,0,0,19,0,0,0,18,0,4,0,6,0,0,0,0,0,21,16,0,0,12,9,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,14,0,0,0,0,0,29,18,5,0,7,0,6,0,0,5,0,3,0,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14
41,BKN,1610612751,14,0,0,14,10,10,0,25,0,0,0,0,0,18,0,0,0,24,0,6,0,12,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,24,0,5,0,0,0,24,19,4,0,5,0,5,0,0,0,0,2,0,15,0,5,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
42,BKN,1610612751,21,0,0,32,0,2,0,25,0,0,0,0,0,16,0,0,0,32,0,3,0,21,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,0,37,0,2,0,0,0,30,12,10,0,3,0,3,0,0,0,0,11,0,11,0,3,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,BKN,1610612751,21,0,0,19,0,0,0,12,0,0,0,0,0,17,0,0,0,34,5,3,0,29,0,0,0,0,0,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,28,0,7,0,0,0,28,18,8,0,11,0,3,0,0,0,0,13,0,12,0,8,0,0,0,9,11,0,0,0,0,0,0,0,0,0,9,0,0,0,21,20,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3
44,BKN,1610612751,0,2,0,18,8,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,70,0,22,0,0,25,0,38,0,0,16,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,20,0,21,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,6,0
45,BKN,1610612751,15,0,0,12,9,0,0,27,0,6,0,0,4,0,0,0,0,10,11,0,0,36,0,12,0,8,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,35,0,9,0,0,13,0,15,0,0,25,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,14,12,0,25,0,0,0,0,0,0,0,2,11,0,4,0,0,0,0,0,0,4,0,7,0
46,BKN,1610612751,6,0,0,10,3,0,0,10,0,0,0,0,0,14,0,0,0,19,10,0,0,18,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,34,0,16,0,2,0,25,20,0,0,25,0,14,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,27,20,0,0,0,0,0,0,0,3,0,2,13,0,0,0,0,0,0,0,0,0,6
47,BKN,1610612751,20,0,0,24,7,0,0,18,0,7,0,0,0,19,0,0,0,30,10,0,0,27,0,9,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,30,0,21,0,0,0,25,18,0,0,11,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,17,8,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,7
48,BKN,1610612751,24,0,0,22,10,0,0,21,0,22,0,0,0,0,0,0,0,21,17,0,0,35,0,21,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,40,0,16,0,0,0,0,18,0,0,26,0,6,0,0,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,9,0,24,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,9,0
49,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,26,0,0,14,0,0,16,0,0,0,27,0,0,12,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,23,0,0,22,0,0,10,0,0,0,16,0,0,21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,29,0,0,26,0,0,9,0,0,0,3,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,21,13,0,0,0,18,0,2,0,0,0,2,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,16,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
53,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,26,6,0,0,0,11,0,4,10,4,0,0,0,16,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,24,0,0,10,0,0,0,0,0,0,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,5,0,0,0,12,0,0,10,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,10,0,0,23,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,17,2,0,0,0,7,0,0,6,0,0,0,0,24,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,33,0,0,8,0,0,0,0,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
56,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,29,4,0,0,0,23,0,0,0,0,0,0,0,28,2,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,37,0,0,14,0,0,0,0,0,0,9,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,34,0,0,0,0,15,0,0,0,0,0,0,0,35,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,29,0,0,6,0,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,25,13,0,0,0,12,0,0,4,0,0,0,0,30,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,25,0,0,7,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,2,0,0,0,9,0,2,2,0,0,0,0,21,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,34,0,0,17,0,0,0,0,0,0,8,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
60,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,21,0,0,0,0,14,0,2,0,2,0,0,0,13,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,33,0,0,13,0,0,0,0,0,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
61,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,0,0,0,0,17,0,0,0,0,0,0,0,21,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,42,0,0,12,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,19,14,0,0,0,3,0,0,4,4,0,0,0,21,14,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,15,0,0,16,0,0,0,0,0,0,9,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,27,21,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,0,0,0,6,0,0,2,0,0,0,0,0
64,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,24,15,0,0,0,0,0,0,8,0,0,0,0,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
66,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,27,15,0,0,0,0,0,0,0,0,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
67,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,26,10,0,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,6,0,0,12,0,0,0,0,0
68,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,33,11,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
69,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
70,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,26,11,0,0,0,0,0,0,0,0,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
71,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,46,8,0,0,0,0,0,0,0,0,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
72,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,4,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,20,10,0,15,0,0,0,0,0,0,8,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0
73,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,0,0,0,0,0,0,0,15,0,0,7,0,7,0,0,0,0,0,0,0,11,0,0,0,12,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
74,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,0,0,0,0,0,12,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,29,23,0,6,0,0,0,0,0,0,17,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0
75,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,10,0,0,0,0,0,0,9,17,0,6,0,2,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,43,0,0,0,0,0,0,28,37,0,16,0,0,0,0,0,0,20,19,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
76,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,27,0,0,0,0,9,0,0,2,0,18,21,30,0,0,0,0,16,8,0,6,0,10,39,0,0,0,0,38,9,0,17,0,27,0,0,0,0,39,7,0,7,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,24,0,8,0,0,0,0,0,0,6,0
77,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,20,0,0,0,0,13,0,0,12,0,18,24,16,0,0,0,0,7,0,0,9,0,16,27,0,0,0,0,29,10,0,20,0,22,0,0,0,0,9,4,0,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13,0,6,0,8,0,0,0,0,0,0,4,0
78,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,28,0,0,0,0,12,0,0,25,0,0,0,33,0,0,0,0,19,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
79,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,18,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,20,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,BKN,1610612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,4,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,24,4,0,23,0,0,0,0,0,0,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0
